brand,che_pc_usd,che_perc_gdp,cluster_nl,corporation,country,launch_date,date,drug_id,ind_launch_date,indication,insurance_perc_che,population,prev_perc,price_month,price_unit,public_perc_che,therapeutic_area,target,therapeutic_area_encoded
BRAND_061C,1.1374843945068664,1.516148531109148,BRAND_061C_COUNTRY_9488,CORP_9AE0,COUNTRY_9488,2015-03-01,2015-04-01,DRUG_ID_4DF9,-1,"['IND_6D11', 'IND_0A78', 'IND_83B5']",1.8,1.278494067720202,0.4485380775988417,-1.0,1.006114330635527,1.7910447761194028,THER_AREA_980E,1.0055551335640558,10
BRAND_5EBB,1.0471285892634208,1.2934456305816169,BRAND_5EBB_COUNTRY_84C8,CORP_C868,COUNTRY_84C8,2015-04-01,2015-04-01,DRUG_ID_04FA,-1,['IND_3A0D'],1.346666666666667,1.2144417927240612,0.1311660567586742,-1.0,1.00947569716486,1.6417910447761193,THER_AREA_66C5,1.0015462426941055,6
BRAND_31DA,1.2919787765293385,1.4299203118845214,BRAND_31DA_COUNTRY_4D48,CORP_3650,COUNTRY_4D48,2014-12-01,2015-04-01,DRUG_ID_25F1,-1,['IND_3A0D'],1.6266666666666667,1.3817023555874,0.100213926397428,1.001962270882576,1.0209545779279547,1.5970149253731345,THER_AREA_66C5,1.0765717056385038,6
BRAND_9035,1.1747815230961298,1.6178841597770115,BRAND_9035_COUNTRY_2E65,CORP_5CBD,COUNTRY_2E65,2014-09-01,2015-04-01,DRUG_ID_877B,-1,['IND_3A0D'],1.7466666666666666,1.1095787140031,0.1311660567586742,-1.0,1.007773002299455,1.462686567164179,THER_AREA_66C5,1.0063910853872813,6
BRAND_061C,1.1964731585518102,1.5888230340777705,BRAND_061C_COUNTRY_88A3,CORP_9AE0,COUNTRY_88A3,2015-01-01,2015-04-01,DRUG_ID_4DF9,-1,"['IND_0A78', 'IND_83B5']",2.0,1.0080977370777089,0.2242690387994208,1.00245283860322,1.0045198725571114,1.9253731343283584,THER_AREA_980E,1.0043920035295404,10
BRAND_3FFD,1.3167915106117354,1.8630883540122805,BRAND_3FFD_COUNTRY_EA71,CORP_D524,COUNTRY_EA71,2014-10-01,2015-04-01,DRUG_ID_0424,-1,"['IND_1985', 'IND_2C52']",1.0133333333333334,1.0493213423630556,0.0585327941724864,1.007284187367138,1.0059734504068565,1.671641791044776,THER_AREA_6CEE,1.004043626417753,7
BRAND_7A2E,1.0912921348314606,1.3993088774716858,BRAND_7A2E_COUNTRY_8DBB,CORP_C868,COUNTRY_8DBB,2014-08-01,2015-04-01,DRUG_ID_B633,-1,['IND_3A0D'],1.36,1.9462815395223263,0.1702399814503511,1.0057976185167017,1.0112214578416687,1.5223880597014925,THER_AREA_66C5,1.072523992685715,6
BRAND_4AB9,1.0912921348314606,1.3993088774716858,BRAND_4AB9_COUNTRY_8DBB,CORP_A682,COUNTRY_8DBB,2015-01-01,2015-04-01,DRUG_ID_E219,2019-08-01 00:00:00,['IND_3A0D'],1.36,1.9462815395223263,0.1702399814503511,1.0052624537305446,1.0142767412669853,1.5223880597014925,THER_AREA_66C5,1.0161724624034945,6
BRAND_FCEB,1.187421972534332,1.3837527494505422,BRAND_FCEB_COUNTRY_B835,CORP_7E54,COUNTRY_B835,2015-04-01,2015-04-01,DRUG_ID_482D,-1,['IND_3A0D'],-1.0,1.229108177511658,0.1645341047343603,1.0166347054363822,1.027193859261528,1.805970149253732,THER_AREA_66C5,1.0062983721236605,6
BRAND_061C,1.1374843945068664,1.516148531109148,BRAND_061C_COUNTRY_9488,CORP_9AE0,COUNTRY_9488,2015-03-01,2015-05-01,DRUG_ID_4DF9,-1,"['IND_6D11', 'IND_0A78', 'IND_83B5']",1.8,1.278494067720202,0.4485380775988417,-1.0,1.006091492476152,1.7910447761194028,THER_AREA_980E,1.0080867420186268,10
BRAND_5EBB,1.0471285892634208,1.2934456305816169,BRAND_5EBB_COUNTRY_84C8,CORP_C868,COUNTRY_84C8,2015-04-01,2015-05-01,DRUG_ID_04FA,-1,['IND_3A0D'],1.346666666666667,1.2144417927240612,0.1311660567586742,-1.0,1.0094616103999965,1.6417910447761193,THER_AREA_66C5,1.000029882787448,6
BRAND_7A2E,1.1952247191011236,1.635482598576084,BRAND_7A2E_COUNTRY_3536,CORP_C868,COUNTRY_3536,2015-05-01,2015-05-01,DRUG_ID_B633,-1,['IND_3A0D'],1.5066666666666668,1.3176761497416305,0.1311660567586742,1.0001337911965391,1.0093145768273468,1.716417910447761,THER_AREA_66C5,1.0064720498626745,6
BRAND_9035,1.1747815230961298,1.6178841597770115,BRAND_9035_COUNTRY_2E65,CORP_5CBD,COUNTRY_2E65,2014-09-01,2015-05-01,DRUG_ID_877B,-1,['IND_3A0D'],1.7466666666666666,1.1095787140031,0.1311660567586742,-1.0,1.0076850955361127,1.462686567164179,THER_AREA_66C5,1.007322049150085,6
BRAND_FCEB,1.0869225967540574,1.7253745804120195,BRAND_FCEB_COUNTRY_EF33,CORP_7E54,COUNTRY_EF33,2014-08-01,2015-05-01,DRUG_ID_482D,2013-02-01 00:00:00,['IND_3A0D'],1.933333333333333,1.349580791256581,0.1702399814503511,-1.0,1.0188688610849592,1.7910447761194028,THER_AREA_66C5,1.0287242547654234,6
BRAND_061C,1.1964731585518102,1.5888230340777705,BRAND_061C_COUNTRY_88A3,CORP_9AE0,COUNTRY_88A3,2015-01-01,2015-05-01,DRUG_ID_4DF9,-1,"['IND_0A78', 'IND_83B5']",2.0,1.0080977370777089,0.2242690387994208,1.00245283860322,1.0046373856565431,1.9253731343283584,THER_AREA_980E,1.0053947370639074,10
BRAND_638F,1.0764669163545568,1.2487073419658454,BRAND_638F_COUNTRY_221C,CORP_CDB5,COUNTRY_221C,2014-09-01,2015-05-01,DRUG_ID_A22C,-1,['IND_FC21'],1.7333333333333334,1.6098097393269577,0.0032920647234647,1.1011461445836863,1.0013973854011706,1.9104477611940296,THER_AREA_644A,1.0026347934642206,4
BRAND_3FFD,1.3167915106117354,1.8630883540122805,BRAND_3FFD_COUNTRY_EA71,CORP_D524,COUNTRY_EA71,2014-10-01,2015-05-01,DRUG_ID_0424,-1,"['IND_1985', 'IND_2C52']",1.0133333333333334,1.0493213423630556,0.0585327941724864,1.007284187367138,1.0057949684152314,1.671641791044776,THER_AREA_6CEE,1.0043498611369854,7
BRAND_7A2E,1.1747815230961298,1.6178841597770115,BRAND_7A2E_COUNTRY_2E65,CORP_C868,COUNTRY_2E65,2015-05-01,2015-05-01,DRUG_ID_B633,-1,['IND_3A0D'],1.7466666666666666,1.1095787140031,0.1311660567586742,-1.0,1.0062124951857143,1.462686567164179,THER_AREA_66C5,1.0026488409284056,6
BRAND_A368,1.2606117353308366,1.706355738815896,BRAND_A368_COUNTRY_6B71,CORP_2F31,COUNTRY_6B71,2014-12-01,2015-05-01,DRUG_ID_52A5,-1,['IND_617C'],1.346666666666667,1.0530847458407266,0.0873799091955145,-1.0,1.0066523026701566,1.5970149253731345,THER_AREA_22ED,1.0064991231572855,2
BRAND_FCEB,1.187421972534332,1.3837527494505422,BRAND_FCEB_COUNTRY_B835,CORP_7E54,COUNTRY_B835,2015-04-01,2015-05-01,DRUG_ID_482D,-1,['IND_3A0D'],-1.0,1.229108177511658,0.1645341047343603,1.0166347054363822,1.0271933902091153,1.805970149253732,THER_AREA_66C5,1.131919991569478,6
BRAND_9035,1.1535580524344569,1.8725858627372696,BRAND_9035_COUNTRY_4253,CORP_5CBD,COUNTRY_4253,2015-03-01,2015-05-01,DRUG_ID_877B,-1,['IND_3A0D'],-1.0,2.6475057804346545,0.1311660567586742,-1.0,1.0128169833613003,1.4029850746268655,THER_AREA_66C5,1.0718387318419285,6
BRAND_7A2E,1.1535580524344569,1.8725858627372696,BRAND_7A2E_COUNTRY_4253,CORP_C868,COUNTRY_4253,2015-04-01,2015-05-01,DRUG_ID_B633,-1,['IND_3A0D'],-1.0,2.6475057804346545,0.1311660567586742,1.0021406591446282,1.00899153154791,1.4029850746268655,THER_AREA_66C5,1.1300634276211046,6
BRAND_31DA,1.2919787765293385,1.4299203118845214,BRAND_31DA_COUNTRY_4D48,CORP_3650,COUNTRY_4D48,2014-12-01,2015-05-01,DRUG_ID_25F1,-1,['IND_3A0D'],1.6266666666666667,1.3817023555874,0.100213926397428,1.001962270882576,1.0212186175589817,1.5970149253731345,THER_AREA_66C5,1.0886387327818314,6
BRAND_2D21,1.0199750312109863,1.24404152444732,BRAND_2D21_COUNTRY_E319,CORP_C868,COUNTRY_E319,2014-07-01,2015-05-01,DRUG_ID_C2AD,2020-01-01 00:00:00,['IND_3A0D'],1.0533333333333332,1.7545208513755683,0.1645341047343603,1.0,1.0048275034244536,1.1940298507462686,THER_AREA_66C5,1.0139813133990792,6
BRAND_9035,1.1952247191011236,1.635482598576084,BRAND_9035_COUNTRY_3536,CORP_5CBD,COUNTRY_3536,2014-08-01,2015-05-01,DRUG_ID_877B,-1,['IND_3A0D'],1.5066666666666668,1.3176761497416305,0.1311660567586742,-1.0,1.0089369784043576,1.716417910447761,THER_AREA_66C5,1.0131438291252153,6
BRAND_BD8D,1.1535580524344569,1.8725858627372696,BRAND_BD8D_COUNTRY_4253,CORP_D2B7,COUNTRY_4253,2015-04-01,2015-05-01,DRUG_ID_0E7C,-1,['IND_7BAA'],-1.0,2.6475057804346545,0.0002287889702801,-1.0,1.1470298968102002,1.4029850746268655,THER_AREA_4BA5,1.0102160821806283,3
BRAND_4AB9,1.0912921348314606,1.3993088774716858,BRAND_4AB9_COUNTRY_8DBB,CORP_A682,COUNTRY_8DBB,2015-01-01,2015-05-01,DRUG_ID_E219,2019-08-01 00:00:00,['IND_3A0D'],1.36,1.9462815395223263,0.1702399814503511,1.0052624537305446,1.014418628738456,1.5223880597014925,THER_AREA_66C5,1.023027369517319,6
BRAND_7A2E,1.0912921348314606,1.3993088774716858,BRAND_7A2E_COUNTRY_8DBB,CORP_C868,COUNTRY_8DBB,2014-08-01,2015-05-01,DRUG_ID_B633,-1,['IND_3A0D'],1.36,1.9462815395223263,0.1702399814503511,1.0057976185167017,1.0108374711118275,1.5223880597014925,THER_AREA_66C5,1.0656154497995478,6
BRAND_7A2E,1.1747815230961298,1.6178841597770115,BRAND_7A2E_COUNTRY_2E65,CORP_C868,COUNTRY_2E65,2015-05-01,2015-06-01,DRUG_ID_B633,-1,['IND_3A0D'],1.7466666666666666,1.1095787140031,0.1311660567586742,-1.0,1.005722322900778,1.462686567164179,THER_AREA_66C5,1.004156772356552,6
BRAND_642F,1.1747815230961298,1.6178841597770115,BRAND_642F_COUNTRY_2E65,CORP_E1E0,COUNTRY_2E65,2015-06-01,2015-06-01,DRUG_ID_789C,2014-04-01 00:00:00,['IND_01DA'],1.7466666666666666,1.1095787140031,0.1957587167775035,-1.0,1.006842230277241,1.462686567164179,THER_AREA_644A,1.0004610122337068,4
BRAND_FCEB,1.0869225967540574,1.7253745804120195,BRAND_FCEB_COUNTRY_EF33,CORP_7E54,COUNTRY_EF33,2014-08-01,2015-06-01,DRUG_ID_482D,2013-02-01 00:00:00,['IND_3A0D'],1.933333333333333,1.349580791256581,0.1702399814503511,-1.0,1.0196329000861166,1.7910447761194028,THER_AREA_66C5,1.0257122230357263,6
BRAND_061C,1.1964731585518102,1.5888230340777705,BRAND_061C_COUNTRY_88A3,CORP_9AE0,COUNTRY_88A3,2015-01-01,2015-06-01,DRUG_ID_4DF9,-1,"['IND_0A78', 'IND_83B5']",2.0,1.0080977370777089,0.2242690387994208,1.00245283860322,1.0042880289227851,1.9253731343283584,THER_AREA_980E,1.0076653180930777,10
BRAND_9035,1.1747815230961298,1.6178841597770115,BRAND_9035_COUNTRY_2E65,CORP_5CBD,COUNTRY_2E65,2014-09-01,2015-06-01,DRUG_ID_877B,-1,['IND_3A0D'],1.7466666666666666,1.1095787140031,0.1311660567586742,-1.0,1.0076552978428193,1.462686567164179,THER_AREA_66C5,1.0069471095605662,6
BRAND_31DA,1.2919787765293385,1.4299203118845214,BRAND_31DA_COUNTRY_4D48,CORP_3650,COUNTRY_4D48,2014-12-01,2015-06-01,DRUG_ID_25F1,-1,['IND_3A0D'],1.6266666666666667,1.3817023555874,0.100213926397428,1.001962270882576,1.021350950872454,1.5970149253731345,THER_AREA_66C5,1.1008574725383566,6
BRAND_9035,1.1952247191011236,1.635482598576084,BRAND_9035_COUNTRY_3536,CORP_5CBD,COUNTRY_3536,2014-08-01,2015-06-01,DRUG_ID_877B,-1,['IND_3A0D'],1.5066666666666668,1.3176761497416305,0.1311660567586742,-1.0,1.008464726006574,1.716417910447761,THER_AREA_66C5,1.0121730216458142,6
BRAND_4EAC,1.0471285892634208,1.2934456305816169,BRAND_4EAC_COUNTRY_84C8,CORP_39F7,COUNTRY_84C8,2015-06-01,2015-06-01,DRUG_ID_0259,-1,['IND_A24B'],1.346666666666667,1.2144417927240612,0.0060135265149625,-1.0,1.3433426196038132,1.6417910447761193,THER_AREA_051D,1.0046990044740918,1
BRAND_5EBB,1.0471285892634208,1.2934456305816169,BRAND_5EBB_COUNTRY_84C8,CORP_C868,COUNTRY_84C8,2015-04-01,2015-06-01,DRUG_ID_04FA,-1,['IND_3A0D'],1.346666666666667,1.2144417927240612,0.1311660567586742,-1.0,1.0096081844927314,1.6417910447761193,THER_AREA_66C5,1.0024276572196025,6
BRAND_3FFD,1.3167915106117354,1.8630883540122805,BRAND_3FFD_COUNTRY_EA71,CORP_D524,COUNTRY_EA71,2014-10-01,2015-06-01,DRUG_ID_0424,-1,"['IND_1985', 'IND_2C52']",1.0133333333333334,1.0493213423630556,0.0585327941724864,1.007284187367138,1.0056663474096152,1.671641791044776,THER_AREA_6CEE,1.003734326797244,7
BRAND_9035,1.1535580524344569,1.8725858627372696,BRAND_9035_COUNTRY_4253,CORP_5CBD,COUNTRY_4253,2015-03-01,2015-06-01,DRUG_ID_877B,-1,['IND_3A0D'],-1.0,2.6475057804346545,0.1311660567586742,-1.0,1.0127094093022295,1.4029850746268655,THER_AREA_66C5,1.092376379888792,6
BRAND_A368,1.2606117353308366,1.706355738815896,BRAND_A368_COUNTRY_6B71,CORP_2F31,COUNTRY_6B71,2014-12-01,2015-06-01,DRUG_ID_52A5,-1,['IND_617C'],1.346666666666667,1.0530847458407266,0.0873799091955145,-1.0,1.006582393930343,1.5970149253731345,THER_AREA_22ED,1.0104916678870932,2
BRAND_5EBB,1.187421972534332,1.3837527494505422,BRAND_5EBB_COUNTRY_B835,CORP_C868,COUNTRY_B835,2015-06-01,2015-06-01,DRUG_ID_04FA,2014-12-01 00:00:00,['IND_3A0D'],-1.0,1.229108177511658,0.1645341047343603,1.003686690749082,1.0074161764092628,1.805970149253732,THER_AREA_66C5,1.088576668530978,6
BRAND_4EAC,1.0912921348314606,1.3993088774716858,BRAND_4EAC_COUNTRY_8DBB,CORP_39F7,COUNTRY_8DBB,2015-06-01,2015-06-01,DRUG_ID_0259,-1,['IND_A24B'],1.36,1.9462815395223263,0.0140371988464032,1.0903090576640058,1.1611419690651397,1.5223880597014925,THER_AREA_051D,1.01662530156713,1
BRAND_7A2E,1.0912921348314606,1.3993088774716858,BRAND_7A2E_COUNTRY_8DBB,CORP_C868,COUNTRY_8DBB,2014-08-01,2015-06-01,DRUG_ID_B633,-1,['IND_3A0D'],1.36,1.9462815395223263,0.1702399814503511,1.0057976185167017,1.0109719722419108,1.5223880597014925,THER_AREA_66C5,1.091449247252584,6
BRAND_638F,1.0764669163545568,1.2487073419658454,BRAND_638F_COUNTRY_221C,CORP_CDB5,COUNTRY_221C,2014-09-01,2015-06-01,DRUG_ID_A22C,-1,['IND_FC21'],1.7333333333333334,1.6098097393269577,0.0032920647234647,1.1011461445836863,1.0013783047127571,1.9104477611940296,THER_AREA_644A,1.0039105586206554,4
BRAND_FCEB,1.187421972534332,1.3837527494505422,BRAND_FCEB_COUNTRY_B835,CORP_7E54,COUNTRY_B835,2015-04-01,2015-06-01,DRUG_ID_482D,-1,['IND_3A0D'],-1.0,1.229108177511658,0.1645341047343603,1.0166347054363822,1.0271931436368291,1.805970149253732,THER_AREA_66C5,1.0732309632468786,6
BRAND_061C,1.1374843945068664,1.516148531109148,BRAND_061C_COUNTRY_9488,CORP_9AE0,COUNTRY_9488,2015-03-01,2015-06-01,DRUG_ID_4DF9,-1,"['IND_6D11', 'IND_0A78', 'IND_83B5']",1.8,1.278494067720202,0.4485380775988417,-1.0,1.0060993552814972,1.7910447761194028,THER_AREA_980E,1.0116994943985609,10
BRAND_7A2E,1.1952247191011236,1.635482598576084,BRAND_7A2E_COUNTRY_3536,CORP_C868,COUNTRY_3536,2015-05-01,2015-06-01,DRUG_ID_B633,-1,['IND_3A0D'],1.5066666666666668,1.3176761497416305,0.1311660567586742,1.0001337911965391,1.0088601989146837,1.716417910447761,THER_AREA_66C5,1.010866862885052,6
BRAND_4AB9,1.0912921348314606,1.3993088774716858,BRAND_4AB9_COUNTRY_8DBB,CORP_A682,COUNTRY_8DBB,2015-01-01,2015-06-01,DRUG_ID_E219,2019-08-01 00:00:00,['IND_3A0D'],1.36,1.9462815395223263,0.1702399814503511,1.0052624537305446,1.0143593111588276,1.5223880597014925,THER_AREA_66C5,1.0285561960120833,6
BRAND_2D21,1.0199750312109863,1.24404152444732,BRAND_2D21_COUNTRY_E319,CORP_C868,COUNTRY_E319,2014-07-01,2015-06-01,DRUG_ID_C2AD,2020-01-01 00:00:00,['IND_3A0D'],1.0533333333333332,1.7545208513755683,0.1645341047343603,1.0,1.004783725966202,1.1940298507462686,THER_AREA_66C5,1.0117745844798405,6
BRAND_7A2E,1.1535580524344569,1.8725858627372696,BRAND_7A2E_COUNTRY_4253,CORP_C868,COUNTRY_4253,2015-04-01,2015-06-01,DRUG_ID_B633,-1,['IND_3A0D'],-1.0,2.6475057804346545,0.1311660567586742,1.0021406591446282,1.0092491402693942,1.4029850746268655,THER_AREA_66C5,1.128716658918426,6
BRAND_BD8D,1.1535580524344569,1.8725858627372696,BRAND_BD8D_COUNTRY_4253,CORP_D2B7,COUNTRY_4253,2015-04-01,2015-06-01,DRUG_ID_0E7C,-1,['IND_7BAA'],-1.0,2.6475057804346545,0.0002287889702801,-1.0,1.14409694058039,1.4029850746268655,THER_AREA_4BA5,1.013804826167228,3
BRAND_7A2E,1.25374531835206,1.1704521742667031,BRAND_7A2E_COUNTRY_B6AE,CORP_C868,COUNTRY_B6AE,2015-06-01,2015-06-01,DRUG_ID_B633,2017-02-01 00:00:00,['IND_3A0D'],-1.0,1.0363039782806642,0.1645341047343603,-1.0,1.0128842371288127,1.805970149253732,THER_AREA_66C5,1.0186236171995515,6
BRAND_638F,1.0764669163545568,1.2487073419658454,BRAND_638F_COUNTRY_221C,CORP_CDB5,COUNTRY_221C,2014-09-01,2015-07-01,DRUG_ID_A22C,-1,['IND_FC21'],1.7333333333333334,1.6098097393269577,0.0032920647234647,1.1011461445836863,1.0013788671667656,1.9104477611940296,THER_AREA_644A,1.0020598690663958,4
BRAND_5EBB,1.0471285892634208,1.2934456305816169,BRAND_5EBB_COUNTRY_84C8,CORP_C868,COUNTRY_84C8,2015-04-01,2015-07-01,DRUG_ID_04FA,-1,['IND_3A0D'],1.346666666666667,1.2144417927240612,0.1311660567586742,-1.0,1.0109253296157223,1.6417910447761193,THER_AREA_66C5,1.003105511218637,6
BRAND_061C,1.1964731585518102,1.5888230340777705,BRAND_061C_COUNTRY_88A3,CORP_9AE0,COUNTRY_88A3,2015-01-01,2015-07-01,DRUG_ID_4DF9,-1,"['IND_0A78', 'IND_83B5']",2.0,1.0080977370777089,0.2242690387994208,1.00245283860322,1.004271652026741,1.9253731343283584,THER_AREA_980E,1.004856846889843,10
BRAND_9035,1.1535580524344569,1.8725858627372696,BRAND_9035_COUNTRY_4253,CORP_5CBD,COUNTRY_4253,2015-03-01,2015-07-01,DRUG_ID_877B,-1,['IND_3A0D'],-1.0,2.6475057804346545,0.1311660567586742,-1.0,1.0128126174292054,1.4029850746268655,THER_AREA_66C5,1.1226399813204482,6
BRAND_7A2E,1.0912921348314606,1.3993088774716858,BRAND_7A2E_COUNTRY_8DBB,CORP_C868,COUNTRY_8DBB,2014-08-01,2015-07-01,DRUG_ID_B633,-1,['IND_3A0D'],1.36,1.9462815395223263,0.1702399814503511,1.0057976185167017,1.0111267892450904,1.5223880597014925,THER_AREA_66C5,1.1038444742409603,6
BRAND_5EBB,1.187421972534332,1.3837527494505422,BRAND_5EBB_COUNTRY_B835,CORP_C868,COUNTRY_B835,2015-06-01,2015-07-01,DRUG_ID_04FA,2014-12-01 00:00:00,['IND_3A0D'],-1.0,1.229108177511658,0.1645341047343603,1.003686690749082,1.0074359333609832,1.805970149253732,THER_AREA_66C5,1.0097384683983393,6
BRAND_FCEB,1.0869225967540574,1.7253745804120195,BRAND_FCEB_COUNTRY_EF33,CORP_7E54,COUNTRY_EF33,2014-08-01,2015-07-01,DRUG_ID_482D,2013-02-01 00:00:00,['IND_3A0D'],1.933333333333333,1.349580791256581,0.1702399814503511,-1.0,1.0205132298904367,1.7910447761194028,THER_AREA_66C5,1.0302556837700247,6
BRAND_4EAC,1.0912921348314606,1.3993088774716858,BRAND_4EAC_COUNTRY_8DBB,CORP_39F7,COUNTRY_8DBB,2015-06-01,2015-07-01,DRUG_ID_0259,-1,['IND_A24B'],1.36,1.9462815395223263,0.0140371988464032,1.0903090576640058,1.1651425785819804,1.5223880597014925,THER_AREA_051D,1.058242318961517,1
BRAND_4EAC,1.0471285892634208,1.2934456305816169,BRAND_4EAC_COUNTRY_84C8,CORP_39F7,COUNTRY_84C8,2015-06-01,2015-07-01,DRUG_ID_0259,-1,['IND_A24B'],1.346666666666667,1.2144417927240612,0.0060135265149625,-1.0,1.3440606604794774,1.6417910447761193,THER_AREA_051D,1.0076065741519404,1
BRAND_9035,1.1952247191011236,1.635482598576084,BRAND_9035_COUNTRY_3536,CORP_5CBD,COUNTRY_3536,2014-08-01,2015-07-01,DRUG_ID_877B,-1,['IND_3A0D'],1.5066666666666668,1.3176761497416305,0.1311660567586742,-1.0,1.0084482435822997,1.716417910447761,THER_AREA_66C5,1.0153245063836018,6
BRAND_A368,1.2606117353308366,1.706355738815896,BRAND_A368_COUNTRY_6B71,CORP_2F31,COUNTRY_6B71,2014-12-01,2015-07-01,DRUG_ID_52A5,-1,['IND_617C'],1.346666666666667,1.0530847458407266,0.0873799091955145,-1.0,1.0065571031634022,1.5970149253731345,THER_AREA_22ED,1.015117880955863,2
BRAND_2D21,1.0199750312109863,1.24404152444732,BRAND_2D21_COUNTRY_E319,CORP_C868,COUNTRY_E319,2014-07-01,2015-07-01,DRUG_ID_C2AD,2020-01-01 00:00:00,['IND_3A0D'],1.0533333333333332,1.7545208513755683,0.1645341047343603,1.0,1.0047832496005398,1.1940298507462686,THER_AREA_66C5,1.0091548601135638,6
BRAND_7A2E,1.25374531835206,1.1704521742667031,BRAND_7A2E_COUNTRY_B6AE,CORP_C868,COUNTRY_B6AE,2015-06-01,2015-07-01,DRUG_ID_B633,2017-02-01 00:00:00,['IND_3A0D'],-1.0,1.0363039782806642,0.1645341047343603,-1.0,1.0128840068394198,1.805970149253732,THER_AREA_66C5,1.0275483543089217,6
BRAND_FCEB,1.187421972534332,1.3837527494505422,BRAND_FCEB_COUNTRY_B835,CORP_7E54,COUNTRY_B835,2015-04-01,2015-07-01,DRUG_ID_482D,-1,['IND_3A0D'],-1.0,1.229108177511658,0.1645341047343603,1.0166347054363822,1.027193605171253,1.805970149253732,THER_AREA_66C5,1.0496994174695389,6
BRAND_4AB9,1.0912921348314606,1.3993088774716858,BRAND_4AB9_COUNTRY_8DBB,CORP_A682,COUNTRY_8DBB,2015-01-01,2015-07-01,DRUG_ID_E219,2019-08-01 00:00:00,['IND_3A0D'],1.36,1.9462815395223263,0.1702399814503511,1.0052624537305446,1.0143634755822384,1.5223880597014925,THER_AREA_66C5,1.0356110879342142,6
BRAND_31DA,1.2919787765293385,1.4299203118845214,BRAND_31DA_COUNTRY_4D48,CORP_3650,COUNTRY_4D48,2014-12-01,2015-07-01,DRUG_ID_25F1,-1,['IND_3A0D'],1.6266666666666667,1.3817023555874,0.100213926397428,1.001962270882576,1.0210683501000777,1.5970149253731345,THER_AREA_66C5,1.1293327040750465,6
BRAND_7A2E,1.1535580524344569,1.8725858627372696,BRAND_7A2E_COUNTRY_4253,CORP_C868,COUNTRY_4253,2015-04-01,2015-07-01,DRUG_ID_B633,-1,['IND_3A0D'],-1.0,2.6475057804346545,0.1311660567586742,1.0021406591446282,1.0091983358485068,1.4029850746268655,THER_AREA_66C5,1.1255983772778024,6
BRAND_BD8D,1.1535580524344569,1.8725858627372696,BRAND_BD8D_COUNTRY_4253,CORP_D2B7,COUNTRY_4253,2015-04-01,2015-07-01,DRUG_ID_0E7C,-1,['IND_7BAA'],-1.0,2.6475057804346545,0.0002287889702801,-1.0,1.1448247567650052,1.4029850746268655,THER_AREA_4BA5,1.0138745526712734,3
BRAND_7A2E,1.1952247191011236,1.635482598576084,BRAND_7A2E_COUNTRY_3536,CORP_C868,COUNTRY_3536,2015-05-01,2015-07-01,DRUG_ID_B633,-1,['IND_3A0D'],1.5066666666666668,1.3176761497416305,0.1311660567586742,1.0001337911965391,1.00882586734717,1.716417910447761,THER_AREA_66C5,1.0123392925400765,6
BRAND_061C,1.1374843945068664,1.516148531109148,BRAND_061C_COUNTRY_9488,CORP_9AE0,COUNTRY_9488,2015-03-01,2015-07-01,DRUG_ID_4DF9,-1,"['IND_6D11', 'IND_0A78', 'IND_83B5']",1.8,1.278494067720202,0.4485380775988417,-1.0,1.0061046214269471,1.7910447761194028,THER_AREA_980E,1.009871536195437,10
BRAND_7A2E,1.1747815230961298,1.6178841597770115,BRAND_7A2E_COUNTRY_2E65,CORP_C868,COUNTRY_2E65,2015-05-01,2015-07-01,DRUG_ID_B633,-1,['IND_3A0D'],1.7466666666666666,1.1095787140031,0.1311660567586742,-1.0,1.0062539985652683,1.462686567164179,THER_AREA_66C5,1.006241671450041,6
BRAND_642F,1.1747815230961298,1.6178841597770115,BRAND_642F_COUNTRY_2E65,CORP_E1E0,COUNTRY_2E65,2015-06-01,2015-07-01,DRUG_ID_789C,2014-04-01 00:00:00,['IND_01DA'],1.7466666666666666,1.1095787140031,0.1957587167775035,-1.0,1.006717438118931,1.462686567164179,THER_AREA_644A,1.0010678626864973,4
BRAND_3FFD,1.3167915106117354,1.8630883540122805,BRAND_3FFD_COUNTRY_EA71,CORP_D524,COUNTRY_EA71,2014-10-01,2015-07-01,DRUG_ID_0424,-1,"['IND_1985', 'IND_2C52']",1.0133333333333334,1.0493213423630556,0.0585327941724864,1.007284187367138,1.0056745227324235,1.671641791044776,THER_AREA_6CEE,1.0041519195961972,7
BRAND_9035,1.1747815230961298,1.6178841597770115,BRAND_9035_COUNTRY_2E65,CORP_5CBD,COUNTRY_2E65,2014-09-01,2015-07-01,DRUG_ID_877B,-1,['IND_3A0D'],1.7466666666666666,1.1095787140031,0.1311660567586742,-1.0,1.0075956962142034,1.462686567164179,THER_AREA_66C5,1.0084923306209128,6
BRAND_9035,1.1747815230961298,1.6178841597770115,BRAND_9035_COUNTRY_2E65,CORP_5CBD,COUNTRY_2E65,2014-09-01,2015-08-01,DRUG_ID_877B,-1,['IND_3A0D'],1.7466666666666666,1.1095787140031,0.1311660567586742,-1.0,1.0073221354146291,1.462686567164179,THER_AREA_66C5,1.0087183670900708,6
BRAND_2D21,1.0199750312109863,1.24404152444732,BRAND_2D21_COUNTRY_E319,CORP_C868,COUNTRY_E319,2014-07-01,2015-08-01,DRUG_ID_C2AD,2020-01-01 00:00:00,['IND_3A0D'],1.0533333333333332,1.7545208513755683,0.1645341047343603,1.0,1.0047831970616772,1.1940298507462686,THER_AREA_66C5,1.0112042574339308,6
